val_loss,val_categorical_accuracy,loss,categorical_accuracy,epoch
4.730882022857666,0.28999999809265137,5.495326995849609,0.259442724771913,0
3.8302512397766115,0.34200000095367433,4.234600799962094,0.4321981427285693,1
3.3996286239624025,0.34599999380111696,3.3106979325828907,0.5430340559859025,2
3.3635936889648437,0.32999999380111694,2.6970096588134767,0.6526315782092305,3
3.428380346298218,0.34799999618530275,2.377601472512118,0.7312693494392253,4
3.747145324707031,0.36799999642372133,2.142232720844517,0.778947369749701,5
3.8312491436004636,0.3340000057220459,2.0101904305142146,0.8352941172779899,6
4.288516078948975,0.3239999935626984,1.920702030193695,0.8476780175055513,7
4.322912628173828,0.3560000009536743,1.8222444442034507,0.8891640854693788,8
4.331591831207275,0.3699999961853027,1.8025160890614653,0.8829721350049825,9
4.6667899360656735,0.3540000011920929,1.7849947864426179,0.903405572386349,10
4.407228588104248,0.3499999988079071,1.7698867010996437,0.9108359136448556,11
4.579691654205322,0.3859999990463257,1.713496884546782,0.9238390104689466,12
4.975860305786133,0.36599999403953554,1.693781422313891,0.9349845199393045,13
4.847490550994873,0.3520000035762787,1.6803866700860368,0.9343653259262581,14
4.96897017288208,0.3300000057220459,1.6675053826795643,0.9349845199393045,15
5.260227935791016,0.3419999983310699,1.6497778882921295,0.9393188852643819,16
4.987581081390381,0.3760000038146973,1.6509721603925014,0.9312693510262221,17
4.851489921569824,0.3800000011920929,1.6608361176292963,0.9287925689582116,18
4.775467521667481,0.3560000011920929,1.6397385145488539,0.9467492273717473,19
4.826640811920166,0.3619999988079071,1.6610082156148858,0.9294117640046512,20
4.998025165557861,0.35999999618530276,1.6449044017968901,0.9405572763906543,21
4.994667407989502,0.37199999642372134,1.6747507869643692,0.930030960084484,22
4.935836460113525,0.36000000619888306,1.644515935998214,0.9405572753572612,23
5.096293006896973,0.36400000619888306,1.651155215003542,0.9386996893690835,24
5.116009025573731,0.36199999380111697,1.627180411867313,0.9349845194226079,25
5.147487731933594,0.3720000014305115,1.624647298538279,0.9479876174646266,26
5.246412826538086,0.3619999964237213,1.6387697839884565,0.9448916398334798,27
5.106849296569824,0.3560000059604645,1.6130015971859912,0.9436532500727627,28
5.036466590881347,0.39400000143051145,1.6104428712059469,0.9498452002049969,29
4.839656520843506,0.3799999988079071,1.577647531143283,0.9523219803907553,30
5.066118740081787,0.3939999990463257,1.535109039799717,0.9659442738113757,31
4.949573547363281,0.3799999966621399,1.5156093975338774,0.9628482985791776,32
4.768605895996094,0.40200000405311587,1.5131791993191368,0.957894737690964,33
4.711292804718018,0.37199999642372134,1.470465770594476,0.9721362242757721,34
4.961898952484131,0.35599999403953553,1.4931069767512035,0.9566563479302468,35
5.12934045791626,0.3800000014305115,1.4942245409584636,0.9535603713324934,36
5.1727434997558595,0.3660000059604645,1.4942425050233539,0.9591331283005399,37
5.178007671356201,0.3580000059604645,1.5045141683643448,0.9554179556229535,38
5.005581974029541,0.38400000357627867,1.4810656303222705,0.9609907110409102,39
5.001906768798828,0.3520000011920929,1.4828600989037624,0.9591331272671466,40
5.140877098083496,0.3880000035762787,1.4547343692543337,0.9622291035327379,41
5.196181217193604,0.37400000643730164,1.4672530102655983,0.9566563457158328,42
5.183831474304199,0.3739999990463257,1.4566017784201324,0.9634674915588308,43
5.303513442993164,0.3360000059604645,1.4549825235047946,0.9616099084862983,44
5.237640754699707,0.3480000059604645,1.4564932359630478,0.9597523233469795,45
5.066111316680908,0.3400000033378601,1.4740398961324073,0.9585139332541002,46
5.149736961364746,0.3640000011920929,1.4520206415247252,0.9597523214647276,47
5.095828296661377,0.3799999988079071,1.4443983659655686,0.962848296180229,48
5.144866519927978,0.37400000596046445,1.4311081235991912,0.9591331259015913,49
5.485611171722412,0.3879999988079071,1.3981384380683073,0.9671826618374686,50
5.233435482025146,0.3560000054836273,1.4494053027947251,0.94798761539784,51
5.256419528961182,0.38199999380111693,1.484132485788304,0.9547987629754624,52
5.333101631164551,0.3640000035762787,1.4761203889876326,0.9578947382076606,53
5.442519920349121,0.3600000057220459,1.4656225950725308,0.9560371510015553,54
5.371758823394775,0.33399999809265135,1.4801824512127384,0.9517027877432643,55
5.149673301696778,0.3520000011920929,1.4926645422867577,0.9498452005371589,56
5.452179061889648,0.35200000333786013,1.5258571181134912,0.9455108352120816,57
5.458744930267334,0.37599999403953555,1.5809175720155793,0.9411764693703075,58
5.657866962432862,0.37200000619888307,1.5584699058680342,0.9523219807229175,59
5.675368911743164,0.3560000011920929,1.6475388939535656,0.932507739753546,60
5.589553482055664,0.3660000057220459,1.6332131451497507,0.9405572762061198,61
5.67665139389038,0.34399999594688413,1.6857855232876522,0.9356037144690476,62
5.919463333129883,0.33799999833107,1.66351044488027,0.9523219827897039,63
6.116005519866944,0.3519999988079071,1.6858729704245694,0.9461300307752178,64
6.249545379638672,0.34200000095367433,1.641715119423881,0.9517027872265676,65
5.970609218597412,0.33399999380111695,1.6391018995190552,0.9554179556229535,66
5.910349685668946,0.3620000035762787,1.6251441312648194,0.9517027867098711,67
5.877022571563721,0.36399999642372133,1.583101464425078,0.961609907120743,68
5.929801250457763,0.3640000014305115,1.572653985909264,0.9653250768826842,69
5.856656867980957,0.36400000381469727,1.5303011405578708,0.9665634688578154,70
5.74884073638916,0.36800000619888307,1.495979372414273,0.9696594427244583,71
5.857945648193359,0.35599999618530276,1.4496025667840113,0.9727554169232632,72
5.6166110496521,0.3560000011920929,1.4381473471874793,0.9702786372542013,73
5.59673218536377,0.3480000011920929,1.4260691098015374,0.9640866876386637,74
5.663929412841797,0.37199999642372134,1.3843478473716475,0.9752321995079702,75
5.433515289306641,0.3819999964237213,1.3861026851754439,0.973993809415091,76
5.464769889831543,0.3800000061988831,1.3899802625732893,0.9653250773993808,77
5.489545944213867,0.35599999618530276,1.3564558675783707,0.9777089778114768,78
5.3496938285827635,0.35399999618530276,1.3012972757912273,0.9832817327127368,79
5.329836242675781,0.3599999985694885,1.2827635990945916,0.978947367904356,80
5.232229499816895,0.34599999594688413,1.2598171700634084,0.9801857598794872,81
5.224194259643554,0.35599999380111697,1.2493986453803332,0.973993809415091,82
5.327855201721191,0.3320000033378601,1.2472999052366605,0.9770897822483405,83
5.207948493957519,0.37399999880790713,1.2426924574854943,0.9770897822483405,84
5.1039400520324705,0.3719999938011169,1.2569028300028466,0.9746130025792786,85
5.019926982879639,0.3799999961853027,1.2466854812190997,0.973374613003096,86
4.944318271636963,0.3820000011920929,1.206708389022402,0.9801857593627906,87
5.082754917144776,0.37600000596046446,1.2018612697766662,0.9795665629507957,88
5.259467872619629,0.3660000059604645,1.2190872720151493,0.9733746119697028,89
5.195374530792236,0.3799999964237213,1.1924055712141859,0.979566562434099,90
5.180728954315185,0.3540000059604645,1.1954857202506286,0.9752321995079702,91
4.973451934814453,0.3560000035762787,1.1949388723993448,0.9814241480901146,92
4.806660503387451,0.3320000057220459,1.2139921771483524,0.9684210539971343,93
5.018016933441162,0.32200000309944155,1.190759243832284,0.9783281728579164,94
4.912894680023193,0.34599999856948854,1.1951967953897482,0.9733746119697028,95
4.794158641815185,0.3599999988079071,1.1728866707060728,0.978947367904356,96
4.715349838256836,0.3640000035762787,1.1621569392850895,0.9764705882352941,97
4.6933313331604,0.3899999990463257,1.1574095833781335,0.9733746124863993,98
4.667237796783447,0.3840000061988831,1.1256105669511731,0.9789473673876594,99
4.650769645690918,0.3919999942779541,1.1113641716747462,0.9845201228056161,100
4.688008220672607,0.39600000166893007,1.1147789171974725,0.9820433445021095,101
4.792947074890137,0.3839999942779541,1.1023858989355364,0.9795665629507957,102
4.849696926116943,0.3620000035762787,1.1233253374926446,0.9746130044615305,103
