val_loss,val_acc,loss,acc,epoch
6.694609001159668,0.26200000500679016,6.383774433195037,0.3040247675066024,0
2.745714349746704,0.40200000381469725,3.1638903896875057,0.44210526308408093,1
2.2672105045318602,0.41999999713897707,1.1039408861668116,0.679876162134826,2
2.212057294845581,0.4600000047683716,0.4552903979186303,0.8383900938757433,3
2.066574402809143,0.4859999928474426,0.13075226519960367,0.9498452026039454,4
1.9850834732055664,0.4879999904632568,0.0601389811734666,0.9814241480901146,5
1.983165057182312,0.4979999928474426,0.021165816845147418,0.9981424148606811,6
1.9865413541793824,0.5059999880790711,0.013780069112454775,0.9993808049535604,7
1.9670579471588134,0.5120000123977662,0.00746343305057647,1.0,8
1.9695381927490234,0.5140000076293946,0.004937358553616485,1.0,9
1.9770463008880614,0.512000002861023,0.003970986894755725,1.0,10
1.9820371160507202,0.5100000100135803,0.003742780254421404,1.0,11
1.9850120820999146,0.5100000123977662,0.0031156280317312054,1.0,12
1.988368558883667,0.5059999880790711,0.0027763629812262835,1.0,13
1.9922718572616578,0.5059999880790711,0.0025624637467492567,1.0,14
1.996412981033325,0.5079999880790711,0.002347250927049355,1.0,15
1.9998519353866577,0.5160000123977662,0.0022612794099127636,1.0,16
2.0027589073181153,0.5140000123977662,0.002039751495543187,1.0,17
2.0059906072616576,0.5140000123977662,0.0019437516516870343,1.0,18
2.0093087968826295,0.5160000123977662,0.0018243420358758776,1.0,19
2.0128935642242434,0.5180000100135803,0.0017516532540177183,1.0,20
2.0158093938827513,0.5180000100135803,0.0016801807037540265,1.0,21
2.0187176132202147,0.5200000076293946,0.0016381332362445514,1.0,22
2.0211215381622316,0.5180000100135803,0.001536877548333615,1.0,23
2.024127089500427,0.5180000100135803,0.0014537730421467277,1.0,24
2.027660539627075,0.5180000100135803,0.0014758270680068216,1.0,25
2.031204328536987,0.5180000100135803,0.0013905275089020376,1.0,26
2.0341966123580932,0.5200000076293946,0.0012980293401087355,1.0,27
2.0369422616958617,0.5180000076293946,0.0013305840959726334,1.0,28
2.039980008125305,0.5140000123977662,0.0012702128630068049,1.0,29
2.0424609994888305,0.5120000123977662,0.0011739948329057303,1.0,30
2.044963858604431,0.5140000100135803,0.0011680795250304805,1.0,31
2.047436979293823,0.5140000100135803,0.0011187139239692743,1.0,32
2.050286689758301,0.5140000100135803,0.0010560271446953525,1.0,33
2.0528757934570314,0.5140000100135803,0.001073758169178254,1.0,34
2.054947172164917,0.5140000100135803,0.0010384478878039556,1.0,35
2.0570792026519777,0.5140000100135803,0.0009972293738307483,1.0,36
2.0595135622024534,0.5140000100135803,0.0009851503213319708,1.0,37
2.061757784843445,0.5140000100135803,0.0009415348430218942,1.0,38
2.064045392990112,0.5120000123977662,0.0009163340091223802,1.0,39
2.0662465867996214,0.5120000123977662,0.0008788698806280369,1.0,40
2.068466055870056,0.5120000123977662,0.0008823126011337773,1.0,41
