val_loss,val_categorical_accuracy,loss,categorical_accuracy,epoch
4.739006462097168,0.29799999594688414,5.5026758893724566,0.2718266256084383,0
3.829194984436035,0.3380000033378601,4.221699090491138,0.4637770886760747,1
3.373586540222168,0.32799999594688417,3.2780296585508175,0.5826625375924834,2
3.448374055862427,0.3580000059604645,2.7319183275795575,0.6390092890698105,3
3.3681556491851805,0.3820000014305115,2.3825825976144417,0.7349845214524874,4
3.9392313232421876,0.3560000033378601,2.1574087566635556,0.786996904320023,5
3.8892318363189697,0.3680000059604645,2.0232608310947477,0.8160990701371302,6
4.238089984893799,0.3439999935626984,1.9045692649050026,0.8538699702212685,7
4.544976787567139,0.34599999380111696,1.8191043114145473,0.8984520135649218,8
4.9260122680664065,0.3279999935626984,1.7736051814843996,0.9021671814446109,9
4.383260040283203,0.35599999380111697,1.7339110886718467,0.9083591334590971,10
5.0264315528869625,0.3339999935626984,1.7076782617775648,0.9151702800033262,11
5.120222541809082,0.3220000009536743,1.6741447485637369,0.9312693496606668,12
5.1946980628967285,0.29199999833106993,1.6617752470099152,0.9300309590510909,13
5.141302322387696,0.3279999935626984,1.6411903554071952,0.9368421045619267,14
5.024837734222412,0.31200000309944154,1.6514924118762415,0.9337461303631218,15
5.029138164520264,0.3379999959468842,1.6640277593128452,0.9300309595677875,16
5.05139672088623,0.3359999935626984,1.6521281654989757,0.9312693501773633,17
5.276549697875977,0.3300000009536743,1.6243259278613347,0.936222911065577,18
5.124275402069092,0.3460000007152557,1.643187113959723,0.9331269337665924,19
5.513713718414307,0.31600000309944154,1.6561237908738315,0.9312693505095254,20
5.282925109863282,0.3379999935626984,1.6678097950784783,0.921362230283188,21
5.406345020294189,0.34999999380111696,1.6759834054084755,0.9312693512107566,22
5.456184921264648,0.3560000035762787,1.6615312685538373,0.9356037163512995,23
5.721903648376465,0.32999999332427976,1.6267332369329022,0.9461300312919144,24
5.925124336242676,0.3520000007152557,1.6354561132543228,0.9455108367621714,25
5.796975090026855,0.33399999570846556,1.631615783481775,0.9405572748405645,26
5.742288291931152,0.32600000309944155,1.6312334915432767,0.9442724453037368,27
5.830308097839356,0.32199999809265134,1.609442147972414,0.9492260054907193,28
5.9947196464538575,0.2860000026226044,1.6182568881533832,0.9399380803108215,29
5.782330841064453,0.3140000052452087,1.5982632634809513,0.9510835916634315,30
5.660635696411132,0.32799999594688417,1.59506213266414,0.9498452015705522,31
5.433722434997558,0.31800000548362733,1.586550266233391,0.9479876169479299,32
5.335176959991455,0.33999999618530274,1.5794404175997518,0.9504643952514364,33
5.528341400146484,0.33999999856948854,1.5367401862661167,0.9653250782482395,34
5.51438582611084,0.3080000054836273,1.5446166298337765,0.9517027861931745,35
5.601463447570801,0.32000000309944154,1.5540543597549108,0.9510835906300382,36
5.705679454803467,0.32399999809265134,1.5395188889636344,0.9498452026039454,37
5.939422508239746,0.2900000002384186,1.5987217524472406,0.9399380818609113,38
5.848536838531494,0.30800000262260435,1.5953191268554783,0.9399380808275182,39
5.9657509231567385,0.3119999933242798,1.5650325636376536,0.9597523233469795,40
5.919861217498779,0.3079999957084656,1.5626286851363285,0.9510835908145727,41
6.074494678497315,0.29600000286102296,1.5617347019006593,0.9547987619420693,42
5.740022888183594,0.32200000309944155,1.5044792116980066,0.960371518393419,43
5.867379726409912,0.32400000309944155,1.507469933099422,0.9504643961002952,44
6.130287727355957,0.2859999930858612,1.5162770169438224,0.9547987624587658,45
6.14853874206543,0.291999995470047,1.4994235705295953,0.9572755426445243,46
5.832481285095215,0.34399999594688413,1.5164404684545085,0.9492260054907193,47
5.709989902496338,0.3420000057220459,1.514573472498371,0.9541795674123262,48
5.788901664733887,0.34599999356269834,1.5360886271893055,0.9517027872265676,49
6.025638622283935,0.32000000071525575,1.5211612002399315,0.9535603713324934,50
6.315362766265869,0.32600000286102293,1.5177344253557754,0.9597523219814241,51
5.94709449005127,0.32799999594688417,1.4857476077212637,0.9690402485268773,52
6.000623516082763,0.31600000548362733,1.49172292973604,0.9566563481147813,53
6.441897491455078,0.3320000054836273,1.4763561960344345,0.9603715165111671,54
5.743278514862061,0.3439999983310699,1.4519112405393146,0.9622291011337895,55
5.737607578277588,0.32200000309944155,1.4209380977294024,0.9684210515981857,56
5.664263675689697,0.3059999980926514,1.4070181707848706,0.9671826620220031,57
5.514271648406982,0.32800000309944155,1.3736160540359308,0.9678018565517461,58
5.56527933883667,0.31200000309944154,1.3582985280837068,0.9721362237590755,59
5.483690536499023,0.32600000071525576,1.3475423355220641,0.9678018565517461,60
5.483488349914551,0.3060000054836273,1.3603575302720439,0.9708978331494996,61
5.858464958190918,0.30599999356269836,1.35919203957537,0.9647058818362446,62
5.897132549285889,0.2999999957084656,1.360821111726318,0.9671826633875584,63
5.976790016174316,0.29999999594688415,1.3499291809719782,0.9653250768826842,64
5.952394638061524,0.2779999930858612,1.3654248344639877,0.969040247161322,65
5.712755561828613,0.30200000047683717,1.3476156200048723,0.9634674936256172,66
5.405175067901611,0.3139999980926514,1.3477308682982028,0.967801858433998,67
5.569146396636963,0.32400000309944155,1.3680459158339369,0.9622291011337895,68
